10.5362 	EXP 	Created P12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=None, colorSpace=None, contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='P12', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=None, text='', units='pix', win=Window(...), wrapWidth=500)
10.5370 	EXP 	Created P13 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=None, colorSpace=None, contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='P13', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=None, text='', units='pix', win=Window(...), wrapWidth=500)
10.5377 	EXP 	Created P14 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=None, colorSpace=None, contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='P14', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=None, text='', units='pix', win=Window(...), wrapWidth=500)
10.5384 	EXP 	Created P15 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=None, colorSpace=None, contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='P15', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=None, text='', units='pix', win=Window(...), wrapWidth=500)
10.5450 	EXP 	Created ResponseWindow = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-17.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=20, italic=False, languageStyle='LTR', name='ResponseWindow', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='?', units='pix', win=Window(...), wrapWidth=500)
10.5525 	EXP 	Created LeftDistractor = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-19.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='LeftDistractor', opacity=1.0, ori=0.0, pos=array([-80.,   0.]), size=array([100., 150.]), texRes=128, units='pix', win=Window(...))
10.5554 	EXP 	Created RightDistractor = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-20.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='RightDistractor', opacity=1.0, ori=0.0, pos=array([80.,  0.]), size=array([100., 150.]), texRes=128, units='pix', win=Window(...))
10.5946 	EXP 	Imported RSVPtrials_rareA.xlsx as conditions, 96 conditions, 6 params
10.5965 	EXP 	Created sequence: random, trialTypes=96, nReps=1, seed=None
10.5975 	EXP 	New trial (rep=0, index=0): OrderedDict([('Order', 13), ('LeftD', 'FEAR'), ('RightD', None), ('Target', 'M'), ('correctresp', 'm'), ('Lag', 4.0)])
10.7079 	EXP 	P1: text = 'G'
10.7079 	EXP 	P2: text = 'A'
10.7079 	EXP 	P3: text = 'L'
10.7079 	EXP 	P4: text = 'Y'
10.7079 	EXP 	P5: text = 'J'
10.7079 	EXP 	P6: text = 'K'
10.7079 	EXP 	P7: text = 'T'
10.7079 	EXP 	P8: text = 'W'
10.7079 	EXP 	P9: text = 'F'
10.7079 	EXP 	P10: text = 'V'
10.7079 	EXP 	P11: text = 'M'
10.7079 	EXP 	P12: text = 'I'
10.7079 	EXP 	P13: text = 'S'
10.7079 	EXP 	P14: text = 'E'
10.7079 	EXP 	P15: text = 'H'
10.7079 	EXP 	P1: color = '[-1.  1. -1.] (rgb)'
10.7079 	EXP 	P2: color = '[-1. -1.  1.] (rgb)'
10.7079 	EXP 	P3: color = '[ 1.   0.5 -1. ] (rgb)'
10.7079 	EXP 	P4: color = '[ 1.  1. -1.] (rgb)'
10.7079 	EXP 	P5: color = '[-1.  1. -1.] (rgb)'
10.7079 	EXP 	P6: color = '[-1. -1.  1.] (rgb)'
10.7079 	EXP 	P7: color = '[ 1.   0.5 -1. ] (rgb)'
10.7079 	EXP 	P8: color = '[ 1.  1. -1.] (rgb)'
10.7079 	EXP 	P9: color = '[-1.  1. -1.] (rgb)'
10.7079 	EXP 	P10: color = '[-1. -1.  1.] (rgb)'
10.7079 	EXP 	P11: color = '[ 1. -1. -1.] (rgb)'
10.7079 	EXP 	P12: color = '[ 1.   0.5 -1. ] (rgb)'
10.7079 	EXP 	P13: color = '[ 1.  1. -1.] (rgb)'
10.7079 	EXP 	P14: color = '[-1.  1. -1.] (rgb)'
10.7079 	EXP 	P15: color = '[-1. -1.  1.] (rgb)'
10.7079 	EXP 	LeftDistractor: image = 'FEAR7.bmp'
10.7079 	EXP 	RightDistractor: image = 'BLANK.bmp'
10.7079 	EXP 	fixation: autoDraw = True
10.8995 	EXP 	fixation: autoDraw = False
10.9164 	EXP 	P1: autoDraw = True
10.9664 	EXP 	P1: autoDraw = False
10.9831 	EXP 	P14: autoDraw = True
11.0331 	EXP 	P14: autoDraw = False
11.0497 	EXP 	P2: autoDraw = True
11.0997 	EXP 	P2: autoDraw = False
11.1830 	EXP 	P3: autoDraw = True
11.2330 	EXP 	P3: autoDraw = False
11.3171 	EXP 	P4: autoDraw = True
11.3664 	EXP 	P4: autoDraw = False
11.4503 	EXP 	P5: autoDraw = True
11.4999 	EXP 	P5: autoDraw = False
11.5831 	EXP 	P6: autoDraw = True
11.6333 	EXP 	P6: autoDraw = False
11.7162 	EXP 	P7: autoDraw = True
11.7162 	EXP 	LeftDistractor: autoDraw = True
11.7162 	EXP 	RightDistractor: autoDraw = True
11.7663 	EXP 	P7: autoDraw = False
11.7663 	EXP 	LeftDistractor: autoDraw = False
11.7663 	EXP 	RightDistractor: autoDraw = False
11.8504 	EXP 	P8: autoDraw = True
11.8995 	EXP 	P8: autoDraw = False
11.9826 	EXP 	P9: autoDraw = True
12.0336 	EXP 	P9: autoDraw = False
12.1161 	EXP 	P10: autoDraw = True
12.1661 	EXP 	P10: autoDraw = False
12.2496 	EXP 	P11: autoDraw = True
12.2993 	EXP 	P11: autoDraw = False
12.3828 	EXP 	P12: autoDraw = True
12.4337 	EXP 	P12: autoDraw = False
12.5161 	EXP 	P13: autoDraw = True
12.5661 	EXP 	P13: autoDraw = False
12.7827 	EXP 	P15: autoDraw = True
12.8330 	EXP 	P15: autoDraw = False
12.8827 	EXP 	ResponseWindow: autoDraw = True
14.7162 	DATA 	Keypress: z
14.7192 	EXP 	New trial (rep=0, index=1): OrderedDict([('Order', 16), ('LeftD', None), ('RightD', None), ('Target', 'M'), ('correctresp', 'm'), ('Lag', None)])
14.7860 	EXP 	fixation: autoDraw = False
14.7860 	EXP 	P1: autoDraw = False
14.7860 	EXP 	P2: autoDraw = False
14.7860 	EXP 	P3: autoDraw = False
14.7860 	EXP 	P4: autoDraw = False
14.7860 	EXP 	P5: autoDraw = False
14.7860 	EXP 	P6: autoDraw = False
14.7860 	EXP 	P7: autoDraw = False
14.7860 	EXP 	P8: autoDraw = False
14.7860 	EXP 	P9: autoDraw = False
14.7860 	EXP 	P10: autoDraw = False
14.7860 	EXP 	P11: autoDraw = False
14.7860 	EXP 	P12: autoDraw = False
14.7860 	EXP 	P13: autoDraw = False
14.7860 	EXP 	P14: autoDraw = False
14.7860 	EXP 	P15: autoDraw = False
14.7860 	EXP 	ResponseWindow: autoDraw = False
14.7860 	EXP 	LeftDistractor: autoDraw = False
14.7860 	EXP 	RightDistractor: autoDraw = False
14.7860 	EXP 	P1: text = 'T'
14.7860 	EXP 	P2: text = 'J'
